# BME688 cage-odor heater-sweep log
# firmware_version,cage-odor-1.2.0
# session_start_iso,(no RTC)
# session_start_unix,0
# rtc_present,0
# sensors_detected,8 of 8
# sensor,0,logical_id,0,enabled,1,ok,1,unique_id,0x2ED18B51
# sensor,1,logical_id,1,enabled,1,ok,1,unique_id,0x2ED19951
# sensor,2,logical_id,2,enabled,1,ok,1,unique_id,0x2ED19B51
# sensor,3,logical_id,3,enabled,1,ok,1,unique_id,0x2ED19D51
# sensor,4,logical_id,4,enabled,1,ok,1,unique_id,0x2ED1A051
# sensor,5,logical_id,5,enabled,1,ok,1,unique_id,0x2ED1A251
# sensor,6,logical_id,6,enabled,1,ok,1,unique_id,0x2ED1A451
# sensor,7,logical_id,7,enabled,1,ok,1,unique_id,0x2ED19C4A
# profile_rotate_ms,120000
# n_profiles,4
# profile,0,bosch_default,meas_dur_ms,140,temps,320 100 100 100 200 200 200 320 320 320,muls,5 2 10 30 5 5 5 5 5 5
# profile,1,ramp_200_350,meas_dur_ms,140,temps,200 217 233 250 267 283 300 317 333 350,muls,10 10 10 10 10 10 10 10 10 10
# profile,2,ramp_short_dwell,meas_dur_ms,140,temps,200 217 233 250 267 283 300 317 333 350,muls,3 3 3 3 3 3 3 3 3 3
# profile,3,ramp_long_dwell,meas_dur_ms,300,temps,200 217 233 250 267 283 300 317 333 350,muls,20 20 20 20 20 20 20 20 20 20
#
timestamp_iso,millis,unix_time,label,label_name,marker,sensor_idx,logical_id,profile_id,profile_name,profile_cycle,heater_step,heater_temp_c,heater_dur_ms,gas_resistance_ohm,temperature_c,humidity_pct,pressure_pa,idac,res_heat,gas_wait_reg,status,gas_valid,heat_stable,meas_index,skipped
,5697322,0,1,CLEAN,,7,7,3,ramp_long_dwell,48,5,283,5180,248906.17,42.215,14.024,100044.86,169,96,20,144,0,1,109,51
,5699117,0,1,CLEAN,,0,0,3,ramp_long_dwell,48,5,283,5180,215306.98,41.272,16.194,100030.37,167,98,20,144,0,1,116,43
,5700324,0,1,CLEAN,,6,6,3,ramp_long_dwell,48,6,300,5180,309085.41,42.072,14.806,100054.73,165,105,20,144,0,1,120,38
,5702724,0,1,CLEAN,,5,5,3,ramp_long_dwell,48,6,300,5180,255234.30,42.439,14.787,100034.57,165,100,20,144,0,1,127,63
,5703321,0,1,CLEAN,,1,1,3,ramp_long_dwell,48,6,300,5180,228113.17,41.603,15.669,100044.30,162,100,20,128,0,0,131,35
,5707222,0,1,CLEAN,,2,2,3,ramp_long_dwell,48,7,317,5180,340199.34,42.362,14.958,100038.74,168,107,20,144,0,1,144,39
,5711721,0,1,CLEAN,,0,0,3,ramp_long_dwell,48,7,317,5180,414155.72,41.510,16.064,100031.34,175,106,20,176,1,1,159,42
,5711729,0,1,CLEAN,,4,4,3,ramp_long_dwell,48,7,317,5180,430885.75,42.706,14.430,100062.18,169,109,20,144,0,1,158,54
,5711731,0,1,CLEAN,,6,6,3,ramp_long_dwell,48,7,317,5180,500366.47,42.307,14.668,100054.58,170,109,20,176,1,1,159,38
,5712326,0,1,CLEAN,,7,7,3,ramp_long_dwell,48,8,333,5180,436953.28,42.541,13.854,100047.20,182,109,20,144,0,1,160,50
,5713224,0,1,CLEAN,,3,3,3,ramp_long_dwell,48,8,333,5180,490304.03,42.664,14.767,100046.00,170,110,20,144,0,1,163,54
,5714124,0,1,CLEAN,,1,1,3,ramp_long_dwell,48,8,333,5180,418471.59,41.868,15.576,100044.97,171,109,20,144,0,1,168,36
,5718927,0,1,CLEAN,,2,2,3,ramp_long_dwell,48,9,350,5180,511233.16,42.621,14.905,100044.39,175,115,20,144,0,1,184,39
,5721630,0,1,CLEAN,,5,5,3,ramp_long_dwell,48,9,350,5180,521384.94,42.858,14.587,100036.73,176,112,20,144,0,1,191,63
,5723731,0,1,CLEAN,,6,6,3,ramp_long_dwell,48,0,200,5180,597084.56,42.377,14.461,100061.13,137,80,20,144,0,1,200,40
,5724026,0,1,CLEAN,,0,0,3,ramp_long_dwell,48,0,200,5180,506304.09,41.395,15.885,100034.67,141,77,20,144,0,1,201,41
,5724627,0,1,CLEAN,,1,1,3,ramp_long_dwell,48,0,200,5180,508946.31,41.400,15.400,100045.22,135,76,20,144,0,1,204,35
,5727334,0,1,CLEAN,,7,7,3,ramp_long_dwell,48,0,200,5180,508567.16,41.948,13.716,100047.75,142,75,20,144,0,1,211,50
,5727633,0,1,CLEAN,,4,4,3,ramp_long_dwell,48,0,200,5180,628992.63,42.107,14.400,100068.43,135,79,20,144,0,1,212,53
,5729432,0,1,CLEAN,,3,3,3,ramp_long_dwell,48,0,200,5180,587830.06,41.924,14.831,100050.35,134,77,20,144,0,1,218,54
,5730633,0,1,CLEAN,,2,2,3,ramp_long_dwell,48,1,217,5180,2879437.50,41.858,14.937,100042.46,141,82,20,144,0,1,224,39
,5735134,0,1,CLEAN,,1,1,3,ramp_long_dwell,48,2,233,5180,829317.69,41.198,15.642,100044.21,145,84,20,128,0,0,240,35
,5735143,0,1,CLEAN,,6,6,3,ramp_long_dwell,48,1,217,5180,992007.75,41.717,14.793,100054.19,142,84,20,176,1,1,239,38
,5736635,0,1,CLEAN,,0,0,3,ramp_long_dwell,48,2,233,5180,884092.38,41.074,16.163,100035.04,152,85,20,144,0,1,244,42
,5740241,0,1,CLEAN,,5,5,3,ramp_long_dwell,48,2,233,5180,960600.37,42.098,14.704,100038.93,147,84,20,144,0,1,254,62
,5742338,0,1,CLEAN,,2,2,3,ramp_long_dwell,48,3,250,5180,495284.16,41.983,15.014,100039.85,150,90,20,144,0,1,8,39
,5742346,0,1,CLEAN,,7,7,3,ramp_long_dwell,48,3,250,5180,590882.88,42.070,14.067,100046.63,160,88,20,144,0,1,6,50
,5742940,0,1,CLEAN,,4,4,3,ramp_long_dwell,48,3,250,5180,571588.06,42.261,14.508,100065.10,151,92,20,144,0,1,8,51
,5745341,0,1,CLEAN,,3,3,3,ramp_long_dwell,48,3,250,5180,561249.69,42.150,14.903,100048.23,149,89,20,144,0,1,16,53
,5745640,0,1,CLEAN,,1,1,3,ramp_long_dwell,48,3,250,5180,417448.03,41.367,15.661,100042.67,150,88,20,144,0,1,20,35
,5746547,0,1,CLEAN,,6,6,3,ramp_long_dwell,48,3,250,5180,499634.06,41.905,14.787,100053.80,152,92,20,144,0,1,22,38
,5748648,0,1,CLEAN,,0,0,3,ramp_long_dwell,48,4,267,5180,298020.97,41.249,16.101,100030.05,162,94,20,144,0,1,29,40
,5753751,0,1,CLEAN,,2,2,3,ramp_long_dwell,48,5,283,5180,279934.37,42.197,15.050,100037.69,159,98,20,144,0,1,47,38
,5756150,0,1,CLEAN,,1,1,3,ramp_long_dwell,48,5,283,5180,230267.59,41.588,15.633,100044.30,158,96,20,144,0,1,56,35
,5756755,0,1,CLEAN,,7,7,3,ramp_long_dwell,48,5,283,5180,305762.91,42.324,13.889,100043.48,169,96,20,144,0,1,55,48
,5757956,0,1,CLEAN,,6,6,3,ramp_long_dwell,48,5,283,5180,294930.87,42.167,14.665,100056.33,162,101,20,144,0,1,61,38
,5758254,0,1,CLEAN,,4,4,3,ramp_long_dwell,48,5,283,5180,328731.94,42.536,14.522,100063.15,160,100,20,144,0,1,60,51
,5758255,0,1,CLEAN,,5,5,3,ramp_long_dwell,48,5,283,5180,270613.09,42.456,14.742,100037.23,161,96,20,144,0,1,59,60
,5761253,0,1,CLEAN,,0,0,3,ramp_long_dwell,48,6,300,5180,286995.53,41.470,16.031,100032.94,171,102,20,144,0,1,72,42
,5761255,0,1,CLEAN,,3,3,3,ramp_long_dwell,48,6,300,5180,324050.62,42.519,14.902,100048.41,163,102,20,144,0,1,70,53
,5765459,0,1,CLEAN,,2,2,3,ramp_long_dwell,48,7,317,5180,364153.62,42.453,14.816,100040.48,168,107,20,144,0,1,87,39
,5766658,0,1,CLEAN,,1,1,3,ramp_long_dwell,48,7,317,5180,318606.09,41.838,15.580,100046.39,167,105,20,144,0,1,92,35
,5769365,0,1,CLEAN,,6,6,3,ramp_long_dwell,48,7,317,5180,427914.75,42.410,14.523,100054.69,170,109,20,144,0,1,100,38
,5772065,0,1,CLEAN,,7,7,3,ramp_long_dwell,48,8,333,5180,458063.06,42.685,13.731,100043.80,182,109,20,144,0,1,107,51
,5773560,0,1,CLEAN,,0,0,3,ramp_long_dwell,48,8,333,5180,426844.53,41.696,15.829,100029.73,179,110,20,144,0,1,114,41
,5773563,0,1,CLEAN,,4,4,3,ramp_long_dwell,48,8,333,5180,545987.75,42.897,14.309,100056.09,172,113,20,144,0,1,112,51
,5776566,0,1,CLEAN,,5,5,3,ramp_long_dwell,48,8,333,5180,469724.78,42.853,14.527,100034.31,173,108,20,144,0,1,121,61
,5777163,0,1,CLEAN,,2,2,3,ramp_long_dwell,48,9,350,5180,527020.06,42.709,14.577,100038.83,175,115,20,144,0,1,127,39
,5777463,0,1,CLEAN,,1,1,3,ramp_long_dwell,48,9,350,5180,499268.66,42.067,15.374,100043.02,175,113,20,144,0,1,129,36
,5777465,0,1,CLEAN,,3,3,3,ramp_long_dwell,48,9,350,5180,576414.31,42.873,14.712,100042.78,174,114,20,144,0,1,125,54
,5781070,0,1,CLEAN,,6,6,3,ramp_long_dwell,48,9,350,5180,578367.69,42.650,14.480,100053.36,177,117,20,144,0,1,140,39
,5784751,0,1,CLEAN,profile_change,,,0,bosch_default,49,,,,,,,,,,,,,,
,5784756,0,1,CLEAN,,0,0,0,bosch_default,49,0,320,495,517433.06,41.169,15.781,100027.76,141,107,5,144,0,1,152,0
,5784900,0,1,CLEAN,,1,1,0,bosch_default,49,0,320,495,518218.62,41.352,15.326,100039.84,134,105,5,144,0,1,154,0
,5784901,0,1,CLEAN,,2,2,0,bosch_default,49,0,320,495,537815.12,41.978,14.621,100035.85,134,107,5,144,0,1,153,0
,5784902,0,1,CLEAN,,3,3,0,bosch_default,49,0,320,495,600762.69,42.233,14.579,100044.85,134,107,5,144,0,1,150,0
,5784903,0,1,CLEAN,,4,4,0,bosch_default,49,0,320,495,634841.94,42.327,14.100,100058.12,135,110,5,144,0,1,150,0
,5784903,0,1,CLEAN,,4,4,0,bosch_default,49,0,320,495,634841.94,42.309,14.119,100060.28,135,110,5,144,0,1,151,0
,5784904,0,1,CLEAN,,5,5,0,bosch_default,49,0,320,495,561249.69,42.290,14.423,100034.09,136,105,5,144,0,1,149,0
,5784905,0,1,CLEAN,,6,6,0,bosch_default,49,0,320,495,601291.81,41.897,14.392,100049.21,137,110,5,144,0,1,153,0
,5784906,0,1,CLEAN,,7,7,0,bosch_default,49,0,320,495,513540.62,42.150,13.575,100041.97,142,105,5,144,0,1,150,0
,5784907,0,1,CLEAN,,7,7,0,bosch_default,49,0,320,495,513540.62,42.117,13.563,100042.23,142,105,5,144,0,1,151,0
,5785741,0,1,CLEAN,,2,2,0,bosch_default,49,1,100,198,514702.19,42.302,14.662,100042.05,88,52,2,144,0,1,5,107
,5792321,0,1,CLEAN,,0,0,0,bosch_default,49,5,200,495,1997074.63,40.655,16.333,100028.59,167,77,5,144,0,1,53,156
,5793446,0,1,CLEAN,,6,6,0,bosch_default,49,6,200,495,2131113.50,41.423,14.973,100050.22,137,80,5,128,0,0,60,162
,5793722,0,1,CLEAN,,1,1,0,bosch_default,49,7,320,495,1404182.37,41.077,16.006,100044.20,167,105,5,128,0,0,63,164
,5797365,0,1,CLEAN,,2,2,0,bosch_default,49,2,100,990,34258232.00,40.972,15.063,100043.41,89,52,10,144,0,1,89,83
,5797370,0,1,CLEAN,,3,3,0,bosch_default,49,2,100,990,46561988.00,41.201,15.112,100048.07,88,52,10,144,0,1,88,193
,5797787,0,1,CLEAN,,3,3,0,bosch_default,49,2,100,990,46561988.00,41.020,15.042,100044.60,88,52,10,144,0,1,91,2
,5800312,0,1,CLEAN,,7,7,0,bosch_default,49,3,100,2970,50528912.00,40.568,14.025,100042.95,94,50,30,144,0,1,110,214
,5802689,0,1,CLEAN,,1,1,0,bosch_default,49,4,200,495,1599375.25,40.445,16.129,100040.93,135,76,5,176,1,1,128,64
,5803394,0,1,CLEAN,,4,4,0,bosch_default,49,5,200,495,2729756.75,41.496,14.941,100061.58,136,79,5,128,0,0,132,236
,5804377,0,1,CLEAN,,6,6,0,bosch_default,49,7,320,495,1771626.25,41.323,15.208,100050.10,170,110,5,144,0,1,139,78
,5805494,0,1,CLEAN,,0,0,0,bosch_default,49,8,320,495,323436.50,41.162,16.566,100028.84,176,107,5,176,1,1,148,94
,5805779,0,1,CLEAN,,5,5,0,bosch_default,49,8,320,495,352860.09,42.184,15.266,100036.65,170,105,5,176,1,1,148,254
,5807878,0,1,CLEAN,,2,2,0,bosch_default,49,2,100,990,32141246.00,40.912,15.307,100043.14,89,52,10,128,0,0,165,75
,5811659,0,1,CLEAN,,1,1,0,bosch_default,49,3,100,2970,31538018.00,39.766,16.077,100044.79,89,51,30,144,0,1,193,64
,5815724,0,1,CLEAN,,6,6,0,bosch_default,49,8,320,495,306862.44,41.633,15.394,100047.31,170,110,5,144,0,1,221,81
,5819220,0,1,CLEAN,,2,2,0,bosch_default,49,2,100,990,30397032.00,40.558,15.294,100039.78,88,52,10,160,1,0,247,81
,5819359,0,1,CLEAN,,0,0,0,bosch_default,49,3,100,2970,27769492.00,39.822,16.400,100029.34,95,52,30,128,0,0,248,99
,5820345,0,1,CLEAN,,7,7,0,bosch_default,49,3,100,2970,43243812.00,40.451,14.224,100042.34,94,50,30,128,0,0,254,143
,5820901,0,1,CLEAN,,1,1,0,bosch_default,49,3,100,2970,29775556.00,39.766,16.022,100042.85,89,51,30,144,0,1,4,66
,5821325,0,1,CLEAN,,3,3,0,bosch_default,49,3,100,2970,37718560.00,40.463,15.337,100043.50,89,52,30,128,0,0,4,168
,5824968,0,1,CLEAN,,4,4,0,bosch_default,49,5,200,495,2208681.50,41.327,15.129,100057.35,135,79,5,176,1,1,31,154
,5826932,0,1,CLEAN,,6,6,0,bosch_default,49,8,320,495,367684.03,41.687,15.392,100047.91,171,110,5,176,1,1,46,80
,5829869,0,1,CLEAN,,1,1,0,bosch_default,49,3,100,2970,28718668.00,39.879,16.018,100037.99,89,51,30,144,0,1,69,64
,5829874,0,1,CLEAN,,2,2,0,bosch_default,49,2,100,990,28236106.00,40.486,15.280,100036.77,90,52,10,176,1,1,68,76
,5832811,0,1,CLEAN,,0,0,0,bosch_default,49,3,100,2970,26930758.00,39.544,16.573,100024.99,95,52,30,128,0,0,89,96
,5838278,0,1,CLEAN,,6,6,0,bosch_default,49,9,320,495,414910.84,41.730,15.399,100042.95,170,110,5,176,1,1,128,81
,5838973,0,1,CLEAN,,1,1,0,bosch_default,49,1,100,198,29257142.00,40.841,16.192,100041.98,89,51,2,176,1,1,135,65
,5839959,0,1,CLEAN,,7,7,0,bosch_default,49,2,100,990,38516604.00,40.832,14.353,100037.70,94,50,10,144,0,1,139,140
,5840657,0,1,CLEAN,,2,2,0,bosch_default,49,3,100,2970,27629006.00,40.385,15.451,100033.50,89,52,30,144,0,1,146,77
,5843042,0,1,CLEAN,,5,5,0,bosch_default,49,3,100,2970,27064216.00,40.407,15.224,100027.84,92,52,30,128,0,0,159,10
,5845002,0,1,CLEAN,,3,3,0,bosch_default,49,3,100,2970,35453612.00,40.194,15.525,100039.15,88,52,30,128,0,0,174,169
,5846822,0,1,CLEAN,,0,0,0,bosch_default,49,6,200,495,1232992.12,40.304,16.794,100020.75,141,77,5,176,1,1,190,100
,5846966,0,1,CLEAN,,4,4,0,bosch_default,49,6,200,495,2182205.75,41.287,15.242,100051.70,135,79,5,144,0,1,189,157
,5847524,0,1,CLEAN,,1,1,0,bosch_default,49,8,320,495,224217.20,40.959,16.412,100037.70,168,105,5,144,0,1,197,61
,5849071,0,1,CLEAN,,6,6,0,bosch_default,49,0,320,495,411162.41,41.687,15.327,100045.43,170,110,5,144,0,1,206,77
,5850891,0,1,CLEAN,,2,2,0,bosch_default,49,2,100,990,26980650.00,40.448,15.419,100037.00,89,52,10,128,0,0,220,73
,5856212,0,1,CLEAN,,1,1,0,bosch_default,49,5,200,495,1389888.00,40.254,16.419,100036.02,135,76,5,128,0,0,4,62
,5859017,0,1,CLEAN,,7,7,0,bosch_default,49,8,320,495,263103.81,41.627,14.775,100033.16,178,105,5,144,0,1,20,136
,5860133,0,1,CLEAN,,0,0,0,bosch_default,49,0,320,495,333224.87,40.928,16.732,100022.27,176,107,5,144,0,1,30,95
,5860419,0,1,CLEAN,,6,6,0,bosch_default,49,1,100,198,443194.13,41.543,15.294,100046.86,92,55,2,144,0,1,32,81
,5861817,0,1,CLEAN,,2,2,0,bosch_default,49,2,100,990,26782182.00,40.313,15.427,100031.89,89,52,10,160,1,0,43,78
,5865178,0,1,CLEAN,,1,1,0,bosch_default,49,3,100,2970,27097788.00,39.449,16.385,100035.02,90,51,30,144,0,1,69,64
,5867980,0,1,CLEAN,,3,3,0,bosch_default,49,5,200,495,1818827.75,40.980,15.769,100039.95,134,77,5,176,1,1,83,164
,5870221,0,1,CLEAN,,4,4,0,bosch_default,49,9,320,495,396591.78,41.926,15.145,100053.42,170,110,5,144,0,1,100,166
,5871903,0,1,CLEAN,,6,6,0,bosch_default,49,2,100,990,47888928.00,40.473,15.209,100048.22,92,55,10,128,0,0,115,82
,5872741,0,1,CLEAN,,2,2,0,bosch_default,49,3,100,2970,26425806.00,40.210,15.407,100032.08,90,52,30,144,0,1,122,78
,5874141,0,1,CLEAN,,0,0,0,bosch_default,49,3,100,2970,25545118.00,39.398,16.605,100019.39,95,52,30,144,0,1,131,100
,5874282,0,1,CLEAN,,1,1,0,bosch_default,49,3,100,2970,27114604.00,39.481,16.270,100033.88,90,51,30,128,0,0,135,65
,5879328,0,1,CLEAN,,7,7,0,bosch_default,49,7,320,495,1719202.50,41.001,14.714,100033.70,179,105,5,144,0,1,166,145
,5881007,0,1,CLEAN,,5,5,0,bosch_default,49,8,320,495,315368.03,41.737,15.490,100026.70,170,105,5,176,1,1,175,15
,5882970,0,1,CLEAN,,6,6,0,bosch_default,49,2,100,990,47524292.00,40.248,15.122,100045.95,92,55,10,128,0,0,195,79
,5883388,0,1,CLEAN,,1,1,0,bosch_default,49,3,100,2970,27097788.00,39.585,16.159,100037.25,90,51,30,128,0,0,201,65
,5883529,0,1,CLEAN,,2,2,0,bosch_default,49,3,100,2970,26266934.00,40.157,15.485,100033.73,90,52,30,144,0,1,200,77
,5887870,0,1,CLEAN,,0,0,0,bosch_default,49,4,200,495,20258424.00,39.672,16.845,100019.07,141,77,5,144,0,1,230,98
,5891232,0,1,CLEAN,,3,3,0,bosch_default,49,8,320,495,291157.25,41.598,15.873,100039.05,168,107,5,144,0,1,250,166
,5892490,0,1,CLEAN,,1,1,0,bosch_default,49,2,100,990,28327642.00,40.048,16.204,100035.51,89,51,10,128,0,0,11,65
,5893194,0,1,CLEAN,,4,4,0,bosch_default,49,2,100,990,41835940.00,41.317,15.007,100055.60,91,54,10,144,0,1,9,164
,5894176,0,1,CLEAN,,6,6,0,bosch_default,49,3,100,2970,44612660.00,40.086,15.229,100042.84,92,55,30,144,0,1,20,80
,5894593,0,1,CLEAN,,2,2,0,bosch_default,49,3,100,2970,26094366.00,40.059,15.490,100028.91,90,52,30,144,0,1,24,79
,5899359,0,1,CLEAN,,7,7,0,bosch_default,49,5,200,495,2041874.37,40.623,14.740,100032.72,143,75,5,144,0,1,54,143
,5901456,0,1,CLEAN,,1,1,0,bosch_default,49,9,320,495,279247.34,40.904,16.445,100034.63,168,105,5,144,0,1,76,64
,5901736,0,1,CLEAN,,0,0,0,bosch_default,49,9,320,495,294676.25,40.662,16.896,100021.52,176,107,5,144,0,1,74,99
,5904912,0,1,CLEAN,profile_change,,,1,ramp_200_350,50,,,,,,,,,,,,,,
,5905059,0,1,CLEAN,,1,1,1,ramp_200_350,50,3,250,990,26881050.00,39.466,16.198,100035.81,90,88,10,144,0,1,101,0
,5905061,0,1,CLEAN,,2,2,1,ramp_200_350,50,3,250,990,26346130.00,40.077,15.521,100030.88,90,90,10,128,0,0,98,0
,5905062,0,1,CLEAN,,3,3,1,ramp_200_350,50,2,233,990,33807584.00,40.473,15.489,100036.84,89,85,10,144,0,1,92,0
,5905063,0,1,CLEAN,,4,4,1,ramp_200_350,50,2,233,990,42037204.00,40.535,14.932,100050.92,91,88,10,144,0,1,94,0
,5905064,0,1,CLEAN,,5,5,1,ramp_200_350,50,2,233,990,24749244.00,40.612,15.295,100030.00,92,84,10,144,0,1,91,0
,5905065,0,1,CLEAN,,6,6,1,ramp_200_350,50,3,250,990,44521740.00,40.063,15.218,100046.59,93,92,10,144,0,1,97,0
,5905065,0,1,CLEAN,,6,6,1,ramp_200_350,50,3,250,990,44521740.00,40.033,15.201,100045.42,93,92,10,144,0,1,98,0
,5905066,0,1,CLEAN,,7,7,1,ramp_200_350,50,2,233,990,35949532.00,40.269,14.451,100035.76,132,84,10,144,0,1,94,0
,5905067,0,1,CLEAN,,7,7,1,ramp_200_350,50,2,233,990,7761250.50,40.231,14.444,100037.10,132,84,10,160,1,0,95,0
,5905480,0,1,CLEAN,,0,0,1,ramp_200_350,50,0,200,990,25323030.00,39.890,16.689,100016.95,176,77,10,144,0,1,3,0
,5908426,0,1,CLEAN,,6,6,1,ramp_200_350,50,2,233,990,1340752.87,41.083,15.376,100046.52,92,88,10,144,0,1,23,180
,5908563,0,1,CLEAN,,2,2,1,ramp_200_350,50,2,233,990,1100779.37,41.183,15.650,100030.51,90,86,10,144,0,1,25,182
,5913324,0,1,CLEAN,,1,1,1,ramp_200_350,50,5,283,990,247821.88,40.982,16.123,100035.23,159,96,10,176,1,1,59,213
,5919484,0,1,CLEAN,,0,0,1,ramp_200_350,50,0,200,990,399609.75,40.743,16.292,100021.52,141,77,10,144,0,1,104,100
,5919909,0,1,CLEAN,,6,6,1,ramp_200_350,50,0,200,990,474293.66,41.473,15.005,100045.41,137,80,10,144,0,1,106,82
,5920326,0,1,CLEAN,,2,2,1,ramp_200_350,50,1,217,990,4818823.50,41.462,15.093,100032.32,141,82,10,144,0,1,110,84
,5922987,0,1,CLEAN,,1,1,1,ramp_200_350,50,2,233,990,1167616.87,40.909,15.789,100037.59,145,84,10,176,1,1,129,69
,5923551,0,1,CLEAN,,3,3,1,ramp_200_350,50,3,250,990,1520133.62,41.743,15.135,100040.41,149,89,10,144,0,1,132,39
,5923973,0,1,CLEAN,,4,4,1,ramp_200_350,50,3,250,990,1610696.00,41.923,14.551,100054.98,152,92,10,128,0,0,135,40
,5927617,0,1,CLEAN,,7,7,1,ramp_200_350,50,6,300,990,472651.75,41.918,14.105,100034.89,173,100,10,144,0,1,161,65
,5931117,0,1,CLEAN,,6,6,1,ramp_200_350,50,8,333,990,465560.34,42.007,14.842,100043.67,173,113,10,144,0,1,187,80
,5931673,0,1,CLEAN,,2,2,1,ramp_200_350,50,9,350,990,442332.63,42.149,15.043,100029.24,175,115,10,144,0,1,192,81
,5932513,0,1,CLEAN,,1,1,1,ramp_200_350,50,9,350,990,415668.75,41.568,15.687,100034.30,175,113,10,144,0,1,198,68
,5932794,0,1,CLEAN,,0,0,1,ramp_200_350,50,0,200,990,428451.87,41.227,16.151,100023.37,141,77,10,144,0,1,200,95
,5936300,0,1,CLEAN,,5,5,1,ramp_200_350,50,2,233,990,2497561.00,41.851,14.747,100026.44,147,84,10,144,0,1,223,131
,5942036,0,1,CLEAN,,1,1,1,ramp_200_350,50,6,300,990,399609.75,41.362,15.666,100034.95,163,100,10,144,0,1,11,68
,5942601,0,1,CLEAN,,6,6,1,ramp_200_350,50,7,317,990,458063.06,41.945,14.644,100043.63,170,109,10,144,0,1,14,82
,5943298,0,1,CLEAN,,2,2,1,ramp_200_350,50,7,317,990,424720.03,42.099,14.914,100032.23,168,107,10,144,0,1,20,83
,5946519,0,1,CLEAN,,0,0,1,ramp_200_350,50,9,350,990,442906.56,41.372,16.051,100021.97,184,115,10,176,1,1,43,98
,5949742,0,1,CLEAN,,4,4,1,ramp_200_350,50,2,233,990,3279423.50,41.999,14.344,100052.41,147,88,10,144,0,1,64,184
,5951004,0,1,CLEAN,,7,7,1,ramp_200_350,50,2,233,990,1640697.00,41.843,13.796,100034.81,155,84,10,176,1,1,73,167
,5951562,0,1,CLEAN,,3,3,1,ramp_200_350,50,3,250,990,1667752.50,41.936,14.847,100037.35,149,89,10,144,0,1,77,200
,5951701,0,1,CLEAN,,1,1,1,ramp_200_350,50,3,250,990,1261472.12,41.173,15.580,100033.37,150,88,10,128,0,0,81,69
,5953946,0,1,CLEAN,,6,6,1,ramp_200_350,50,5,283,990,598130.81,41.875,14.606,100043.97,162,101,10,144,0,1,96,81
,5955062,0,1,CLEAN,,2,2,1,ramp_200_350,50,6,300,990,467793.50,42.021,14.925,100031.62,163,102,10,144,0,1,105,84
,5960523,0,1,CLEAN,,0,0,1,ramp_200_350,50,0,200,990,443194.13,41.387,15.996,100024.42,141,77,10,144,0,1,144,100
,5961503,0,1,CLEAN,,1,1,1,ramp_200_350,50,0,200,990,446381.88,41.160,15.458,100032.71,134,76,10,144,0,1,152,70
,5965430,0,1,CLEAN,,6,6,1,ramp_200_350,50,3,250,990,1582689.37,41.780,14.611,100049.10,152,92,10,144,0,1,179,82
,5966686,0,1,CLEAN,,2,2,1,ramp_200_350,50,4,267,990,889854.44,41.938,14.876,100032.16,155,94,10,144,0,1,189,83
,5971307,0,1,CLEAN,,1,1,1,ramp_200_350,50,7,317,990,398909.22,41.603,15.517,100038.47,167,105,10,176,1,1,223,70
,5974247,0,1,CLEAN,,0,0,1,ramp_200_350,50,9,350,990,449615.81,41.498,15.951,100021.00,184,115,10,176,1,1,243,98
,5974256,0,1,CLEAN,,7,7,1,ramp_200_350,50,9,350,990,443770.31,42.521,13.723,100036.49,186,113,10,144,0,1,240,166
,5974532,0,1,CLEAN,,7,7,1,ramp_200_350,50,9,350,990,443770.31,42.538,13.623,100035.41,186,113,10,144,0,1,242,1
,5976071,0,1,CLEAN,,4,4,1,ramp_200_350,50,0,200,990,7343792.00,42.138,14.111,100053.96,135,79,10,176,1,1,253,188
,5976915,0,1,CLEAN,,6,6,1,ramp_200_350,50,1,217,990,6496431.50,41.717,14.473,100043.21,142,84,10,144,0,1,6,82
,5977752,0,1,CLEAN,,2,2,1,ramp_200_350,50,2,233,990,2729756.75,41.853,14.760,100030.16,146,86,10,128,0,0,13,79
,5979715,0,1,CLEAN,,3,3,1,ramp_200_350,50,3,250,990,1709515.87,42.069,14.833,100037.73,149,89,10,144,0,1,23,201
,5980555,0,1,CLEAN,,1,1,1,ramp_200_350,50,4,267,990,772101.81,41.354,15.503,100033.72,154,92,10,144,0,1,34,66
,5987417,0,1,CLEAN,,0,0,1,ramp_200_350,50,9,350,990,439484.97,41.525,15.912,100020.71,184,115,10,144,0,1,82,94
,5988122,0,1,CLEAN,,6,6,1,ramp_200_350,50,9,350,990,528243.50,42.397,14.482,100046.66,177,117,10,176,1,1,87,80
,5988959,0,1,CLEAN,,2,2,1,ramp_200_350,50,0,200,990,478281.19,41.958,14.685,100032.22,134,77,10,144,0,1,94,80
,5989524,0,1,CLEAN,,5,5,1,ramp_200_350,50,0,200,990,488200.25,42.287,14.533,100026.78,136,76,10,144,0,1,92,124
,5990221,0,1,CLEAN,,1,1,1,ramp_200_350,50,1,217,990,5140885.00,41.221,15.370,100031.84,140,80,10,128,0,0,104,69
,5996808,0,1,CLEAN,,7,7,1,ramp_200_350,50,5,283,990,669718.75,42.262,13.776,100033.70,169,96,10,144,0,1,146,159
,5999468,0,1,CLEAN,,6,6,1,ramp_200_350,50,8,333,990,484046.31,42.275,14.386,100045.06,173,113,10,144,0,1,169,81
